bodyId,instance,type
1219634899,PVL08s_pct(PVL08)_R,PVL08s_pct
1228265278,PVM08r_pct(pIP16b)(PVM08)_R,PVM08r_pct
1169173428,AVL08u_pct(AVL08)_R,AVL08u_pct
5813016762,ADL19q_pct(ADL19)_R,ADL19q_pct
922643119,PVL08k_pct(pIP14)(PVL08)_R,PVL08k_pct
925021558,LC10,LC10
923998505,LC10,LC10
924689450,LC10,LC10
1813089300,AVL01on_pct(AVL01)_R,AVL01on_pct
955024652,PVL08w_pct(PVL08)_R,PVL08w_pct
953855039,AVM16f_pct(AVM16)_R,AVM16f_pct
923661510,LC10,LC10
1046903356,(MBDLaxon1),
5813040277,PVL04t_pct(PVL04)_R,PVL04t_pct
1383633605,LC10,LC10
1413058496,PVL08t_pct(PVL08)_R,PVL08t_pct
644455046,ADM01y_b_pct(aSP1b)(ADM01)_R,ADM01y_b_pct
5813041453,LC10,LC10
985005781,MC61,MC61
1139835270,LC10,LC10
954705691,PVL08k_pct(pIP14)(PVL08)_R,PVL08k_pct
923321015,LC10,LC10
675485886,ADM01b_a_pct(ADM01)_R,ADM01b_a_pct
1138108777,MC61,MC61
984799284,AVM13d_pct(AVM13)_R,AVM13d_pct
1102514975,FB05j_L,FB5J
1170935308,ADL06m_pct(ADL06)_R,ADL06m_pct
1409191044,MC64,MC64
727652372,PDM12t_pct(PDM12)_R,PDM12t_pct
861574640,LC10,LC10
1189727041,ADL19q_pct(ADL19)_R,ADL19q_pct
925548084,FB04oa_L,FB4P_b
955365826,LC10,LC10
976890849,PDM16s_pct(PDM16)_R,PDM16s_pct
924326157,LC10,LC10
5813058307,LC10,LC10
925017553,LC10,LC10
925017453,LC10,LC10
1354774257,AVL09g_pct(AVL09)_R,AVL09g_pct
923994401,LC10,LC10
956056543,LC10,LC10
958197533,ADM10_pct(ADM10)_R,ADM10_pct
924335413,LC10,LC10
924348411,LC10,LC10
912601268,EPG(PB08)_L6,EPG
664645558,PEN(PB06)_a_L6,PEN_a(PEN1)
1072503172,PFR_a(PB11a)_L6,PFR_a
788461444,PFGs(PB10)_L6,PFGs
1567020107,PFNp(PB01)_b_R4,PFNp_b
942172835,PFL3(PB12c)_R4,PFL3
1472537557,PFNp(PB01)_a_L6,PFNp_a
1380495496,PEN(PB06)_a_L6,PEN_a(PEN1)
633200987,PFNp(PB01)_b_R4,PFNp_b
1441481281,PFNm(PB02)_a_R4,PFNm_a
601557317,PFNv(PB05)_L6,PFNv
1411862814,PFNa(PB03)_R4,PFNa
757374955,ON_small,ON
632911211,PFNp(PB01)_c_L4,PFNp_c
541119189,PFNa(PB03)_R4,PFNa
509410587,PEN(PB06)_a_R4,PEN_a(PEN1)
726024758,PFNm(PB02)_b_L4,PFNm_b
1348769299,PFNp(PB01)_b_L4,PFNp_b
5813128240,PFNp(PB01)_b_L5,PFNp_b
880526177,PFNp(PB01)_a_L4,PFNp_a
1127604950,KCg-d,KCg
911755444,KCg,KCg
972513129,P6-8P9(PB14)_R,P6-8P9
911134009,Delta7(PB15)_a_R,Delta7_a
910878587,PFNp(PB01)_a_L5,PFNp_a
788111826,PFNd(PB04)_L6,PFNd
664632485,PFNp(PB01)_b_L4,PFNp_b
1499277688,PDL12d_pct(PDL12)_R,PDL12d_pct
923661937,LC10,LC10
1036503560,PVL10r_b_pct(PVL10)_R,PVL10r_b_pct
1265852784,KCg,KCg
757413552,PFNd(PB04)_L6,PFNd
911578041,Delta6K_12,Delta6K
910473088,PFNp(PB01)_b_R5,PFNp_b
1441485942,PFNp(PB01)_c_R4,PFNp_c
1410813978,PFNp(PB01)_b_L6,PFNp_b
1135907207,PFR_b(PB11b)_R6(_C3_),PFR_b
881458145,PFL1(PB12a)_R4,PFL1
912238927,PFNp(PB01)_a_L4,PFNp_a
1035601661,PDM28d_pct(PDM28)_R,PDM28d_pct
1439962910,PVL14h_d_pct(PVL14)_R,PVL14h_d_pct
943269573,IbSpsP(PB17)_L2/4,IbSpsP
634962055,EPG(PB08)_L4,EPG
5813040300,PFNp(PB01)_b_R7,PFNp_b
1039408871,Delta0H,Delta0H
816682061,PFNp(PB01)_b_R7,PFNp_b
1380408540,PFNp(PB01)_b_R7,PFNp_b
1235115629,KCg-d,KCg
910447220,PFNd(PB04)_R5,PFNd
5812991632,PFNp(PB01)_b_R5,PFNp_b
1070439674,PFR_b(PB11b)_L3,PFR_b
786679162,PFNp(PB01)_a_R5,PFNp_a
601120917,PFNv(PB05)_R6,PFNv
848407278,PFNp(PB01)_b_R5,PFNp_b
1200053009,PFL2(PB12b)_R3/4,PFL2
1197993940,PEN(PB06)_b_R6,PEN_b(PEN2)
941123943,PFL1(PB12a)_R6,PFL1
941469110,SpsP(PB16)_R,SpsP
941132430,PFL3(PB12c)_R6,PFL3
786989348,PFNd(PB04)_R6,PFNd
5812979314,KCg-d,KCg
1350803100,PFNp(PB01)_a_R5,PFNp_a
911134017,PFL3(PB12c)_R5,PFL3
1073504644,PFR_b(PB11b)_R5,PFR_b
849763224,PFNa(PB03)_R4,PFNa
569775058,PEN(PB06)_b_R4,PEN_b(PEN2)
5813056953,PEN(PB06)_a_R4,PEN_a(PEN1)
879442155,PFNa(PB03)_R5,PFNa
942172462,PFNp(PB01)_b_R4,PFNp_b
662966385,PFNm(PB02)_b_L6,PFNm_b
1441503748,PFNp(PB01)_c_L6,PFNp_c
850104005,PFNd(PB04)_R4,PFNd
786989471,PFR_b(PB11b)_R4,PFR_b
942173776,PEG(PB07)_R4,PEG
694920753,EPG(PB08)_R5,EPG
695956656,EPG(PB08)_R4,EPG
663562172,PEN(PB06)_b_R4,PEN_b(PEN2)
663898692,PFNa(PB03)_R4,PFNa
941831818,IbSpsP(PB17)_R3/4/5,IbSpsP
881898734,PEG(PB07)_L6,PEG
911578483,PFL1(PB12a)_L6,PFL1
1224936588,PFNa(PB03)_L6,PFNa
879183317,PEN(PB06)_b_L6,PEN_b(PEN2)
1473241269,PFNp(PB01)_a_R5,PFNp_a
941814244,IbSpsP(PB17)_R6,IbSpsP
5813058389,P6-8P9(PB14)_R,P6-8P9
941939879,PFL3(PB12c)_L6,PFL3
664650297,PEN(PB06)_b_L6,PEN_b(PEN2)
1630048134,AVM06n_pct(AVM06)_R,AVM06n_pct
911129339,Delta7(PB15)_a_R,Delta7_a
848800043,PFNp(PB01)_c_L5,PFNp_c
5813012311,PFNp(PB01)_b_L6,PFNp_b
850760107,Delta6F_b_02,Delta6F_b
944423023,AVL07oo_pct(AVL07)_R,AVL07oo_pct
1004812897,,
944724233,AVL07ow_pct(aSP9a)(AVL07)_R,AVL07ow_pct
5813069447,lPNX(AVM03)_R,VP2 lPN
1004126566,,
664943511,PFGs(PB10)_R1,PFGs
913810960,PVM03r_a_pct(PVM03)_R,PVM03r_a_pct
943809606,PVL03y_pct(PVL03)_R,PVL03y_pct
1013296065,AVL07j_pct(AVL07)_R,AVL07j_pct
1129150692,PDM17_pct(PDM17)_L,PDM17_pct
912390737,AVL04b_a_pct(AVL04)_R,AVL04b_a_pct
729742221,MDN(PDM14)_L,MDN
1508615283,ADM06b_f_pct(ADM06)_R,ADM06b_f_pct
1750319777,,
912667199,AVL07oz_pct(aSP9b)(AVL07)_R,AVL07oz_pct
1068912795,PVL10q_a_pct(PVL10)_R,PVL10q_a_pct
974606303,PFR_a(PB11a)_L1,PFR_a
974485542,PDL08a_pct(PDL08)_R,PDL08a_pct
5812979830,AVM11n_pct(AVM11)_R,AVM11n_pct
1686229077,PDL12oa_pct(PDL12)_R,PDL12oa_pct
1190344036,aMe10(lVLPT9)_R,aMe10
945647730,(PDM21)_L,
943822621,aMe10_L,aMe10
1943950268,aMe5,aMe5
1099964441,AVM14n_pct(AVM14)_R,AVM14n_pct
945237807,ADM03ow_pct(ADM03)_R,ADM03ow_pct
1284101668,PVL02j_pct(PVL02)_R,PVL02j_pct
1252409535,aMe10(lVLPT9)_R,aMe10
945058110,AVL07r_pct(AVL07)_R,AVL07r_pct
944729222,AVL07m_pct(AVL07)_R,AVL07m_pct
1100085251,PVL13f_pct(PVL13)_R,PVL13f_pct
1322353824,mlPN2(AVM04)_R,olfactory multi vPN mlALT
883798219,PDM10m_b_pct(PDM10)_R,PDM10m_b_pct
1068246762,PVL14a_pct(PVL14)_R,PVL14a_pct
5812983717,PDM16h_pct(PDM16)_R,PDM16h_pct
5813048521,PDM16h_pct(PDM16)_R,PDM16h_pct
1161429278,PVM05k_pct(PVM05)_R,PVM05k_pct
915615087,Delta6C_07,Delta6C
613756703,ADM01e_pct(ADM01)_R,ADM01e_pct
975457916,mlPN2(AVM04)_R,multi vPN mlALT
978682042,Delta0E,Delta0E
1037660908,PVM08g_a_pct(PVM08)_R,PVM08g_a_pct
977413163,,PDM05e_pct
675489881,ADM01j_a_pct(aSP1a)(ADM01)_R,ADM01j_a_pct
5813048522,PDM16s_pct(PDM16)_R,PDM16s_pct
946304445,Delta6C_01,Delta6C
915481511,PVL09g_pct(PVL09)_R,PVL09g_pct
5813015434,(MBDLaxon1),
1009030186,Delta0F,Delta0F
5813048646,PDM16f_c_pct(PDM16)_R,PDM16f_c_pct
767571712,ADM01e_pct(ADM01)_R,ADM01e_pct
946308462,FQ9_a_C4_L,FQ9_a
915623433,Delta6C_01,Delta6C
953319814,AVM09h_d_pct(AVM09)_R,AVM09h_d_pct
945532137,PDM16f_a_pct(PDM16)_R,PDM16f_a_pct
1501392572,AVM11m_pct(AVM11)_R,AVM11m_pct
1103792936,ADM03t_pct(ADM03)_R,ADM03t_pct
916305060,Delta6G_01,Delta6G
1448479508,AVL19k_pct(AVL19)_R,AVL19k_pct
946339109,(PDM28)_L,
946533908,PDM16s_pct(PDM16)_R,PDM16s_pct
5813041705,FB06n(PDM21)_R,FB6J
977697454,Delta6F_b_10,Delta6F_b
946641153,Delta6C_14,Delta6C
911224264,(PDM19)_L,
5813098282,(PVM09)_L,
947573616,ADL02od_pct(ADL02)_R,ADL02od_pct
974788612,PDL09oi_pct(PDL09)_R,PDL09oi_pct
1629050586,PDM13c_pct(PDM13)_R,PDM13c_pct
1009704231,Delta0D,Delta0D
1041407617,Delta0D,Delta0D
916305728,FB06m(PDM21)_R,FB6J
5813014771,(pMP10)(PVM10)_L,
915943091,Delta6G_14,Delta6G
1038290956,PDM16f_c_pct(PDM16)_R,PDM16f_c_pct
915519608,ADL06p_pct(ADL06)_R,ADL06p_pct
946981790,Delta0D,Delta0D
948017897,Delta0C,Delta0C
946649598,FB06n_L,FB6J
948708664,Delta0B,Delta0B
1231244303,AVL08x_pct(AVL08)_R,AVL08x_pct
1069352248,AVL06a_pct(AVL06)_R,AVL06a_pct
947233693,AVL08oe_pct(AVL08)_R,AVL08oe_pct
948342102,Delta0A_a(AB),Delta0A_a
917527702,ADL12n_pct(ADL12)_R,ADL12n_pct
1376666208,PVL13p_c_pct(PVL13)_R,PVL13p_c_pct
945869060,PVL13p_c_pct(PVL13)_R,PVL13p_c_pct
916862506,PDM16h_pct(PDM16)_R,PDM16h_pct
1378785906,,
1073116395,Delta0A_a(AB),Delta0A_a
979709436,Delta0B,Delta0B
1348769352,Delta0A_a(AB),Delta0A_a
978336888,PDM21a_pct(PDM21)_R,PDM21a_pct
948709216,ExR1(ring)_R,ExR1
5812989377,ADM01z_b_pct(ADM01)_R,ADM01z_b_pct
644455092,ADM01j_d_pct(aSP1a)(ADM01)_R,ADM01j_d_pct
979398348,Delta0B,Delta0B
947681574,FQ7_d_C6_L,FQ7_d
948372363,Delta6F_a_12,Delta6F_a
982601521,,
1348773541,Delta0A_a(AB),Delta0A_a
947172504,PVL10q_b_pct(PVL10)_R,PVL10q_b_pct
948933005,AVL02z_b_pct(aIP2a)(AVL02)_R,AVL02z_b_pct
1011413348,Delta0A_a(AB),Delta0A_a
5813041596,Delta0C,Delta0C
911220126,Delta0C,Delta0C
1502200626,ADM01b_a_pct(ADM01)_R,ADM01b_a_pct
1050024735,FB04Ba_L,FB5V
1779796258,ADM01b_c_pct(ADM01)_R,ADM01b_c_pct
949930583,AVM09h_a_pct(AVM09)_R,AVM09h_a_pct
5813009998,ADL01g_pct(aSP6a)(ADL01)_R,ADL01g_pct
1011797706,ExR1(ring)_L*(1),ExR1
5812983886,(PVM10)_L,
950880008,ADL26h_pct(ADL26)_R,ADL26h_pct
706572283,(ADM01)_L,
5813045216,FB03c(AVM07)_R,FB3C
1355720294,PVL05h_pct(PVL05)_R,PVL05h_pct
5813071266,AVM14z_c_pct(AVM14)_R,AVM14z_c_pct
611814312,FB04f_L,FB4F_a
5813035367,(ADM01)_L,
1168059800,R4d_a(ring)(AVM07)_L,R4d_a
5812988383,AVM14z_c_pct(AVM14)_R,AVM14z_c_pct
5813014806,(ADM01)_L,
1510294245,ADM05oc_pct(ADM05)_R,ADM05oc_pct
1014051490,ADL01g_pct(aSP6a)(ADL01)_R,ADL01g_pct
950569546,(PVM10)_L,
951808062,FQ9_c_C6_R,FQ9_c
953302667,ADL12i_pct(ADL12)_R,ADL12i_pct
952624405,PVL06q_pct(PVL06)_R,PVL06q_pct
5813038035,AVL08ok_pct(AVL08)_R,AVL08ok_pct
920869856,PVL04b_b_pct(PVL04)_R,PVL04b_b_pct
951234119,(PVM10)_L,
987117151,ADM03m_pct(ADM03)_R,ADM03m_pct
951933611,AVL03v_pct(AVL03)_R,AVL03v_pct
1065751286,FQ6_b_C7_L,FQ6_b
1099255933,AVL04a_b_pct(AVL04)_R,AVL04a_b_pct
977339122,FB05m(AVM08)_R,FB5L
952374245,AVM17i_pct(AVM17)_R,AVM17i_pct
921232037,AVL07g_pct(AVL07)_R,AVL07g_pct
1478142566,PVL05j_pct(PVL05)_R,PVL05j_pct
1110640084,AVM16d_pct(AVM16)_R,AVM16d_pct
953013850,PVM09i_pct(pIP9)(PVM09)_R,PVM09i_pct
951234513,ADL02of_pct(ADL02)_R,ADL02of_pct
1603054747,AVL01on_pct(AVL01)_R,AVL01on_pct
920951427,AVM13t_pct(AVM13)_R,AVM13t_pct
1042767699,AVL08oh_pct(AVL08)_R,AVL08oh_pct
1786539227,AVL01od_pct(AVL01)_R,AVL01od_pct
5813037812,PVL15t_pct(PVL15)_R,PVL15t_pct
891107336,FB04Bb_L,FB5W
984440810,AVL09c_pct(AVL09)_R,AVL09c_pct
953004445,ADL01g_pct(aSP6a)(ADL01)_R,ADL01g_pct
924344128,LC10,LC10
921935459,AVM04b_pct(AVM04)_R,AVM04b_pct
1441331113,AVL01on_pct(AVL01)_R,AVL01on_pct
1471600919,LC10,LC10
1226084614,LC10,LC10
955024729,LC10,LC10
955365353,LC10,LC10
954342682,LC10,LC10
1293896697,FB04f_L,FB4F_a
923994365,LC10,LC10
676616719,PAM04_b(B2)(ADM02)_L,PAM04
955020637,LC10,LC10
1692614515,LC10,LC10
1077792194,LC10,LC10
941136727,SpsP(PB16)_R,SpsP
5813021985,(PDM27)_L,
1018458715,LC10,LC10
5813035500,LC10,LC10
924681085,LC10,LC10
923989857,AOTU-LAL(ADL06)_R_bilateral,ADL06c_pct
954010798,LC10,LC10
947608249,PDM16c_pct(PDM16)_R,PDM16c_pct
986089634,AOTU-LAL(ADL06)_R_bilateral,ADL06c_pct
955383212,LC10,LC10
5813016661,LC10,LC10
955715991,LC10,LC10
954692704,LC10,LC10
1294077075,ADM03of_pct(ADM03)_R,ADM03of_pct
1666561406,ADM03oe_pct(ADM03)_R,ADM03oe_pct
5813050604,LC10,LC10
956060773,LC10,LC10
1204175835,PAM07(y4<y1y2)(ADM02)_R,PAM07
926490072,FB04Ba(AVM10)_R,FB5V
1010235132,PVL04f_pct(PVL04)_R,PVL04f_pct
1174410293,KCg-d,KCg
725951660,EQ5_R,EQ5
5813016830,PFR_a(PB11a)_R6,PFR_a
942730172,PVM08b_pct(pIP20)(PVM08)_R,PVM08b_pct
5812982020,KCg-d,KCg
1005196784,,
878380399,PFNd(PB04)_R6,PFNd
940791383,PFNd(PB04)_R6,PFNd
5813014859,PFNp(PB01)_b_R6,PFNp_b
941123755,PEN(PB06)_b_R6,PEN_b(PEN2)
1224254476,PFNa(PB03)_R6,PFNa
662840966,PFNm(PB02)_b_R6,PFNm_b
910438331,EPG(PB08)_R6,EPG
1255297613,PFNa(PB03)_R6,PFNa
632155800,PFNv(PB05)_R6,PFNv
1224249917,PFNa(PB03)_R6,PFNa
785957618,PFNp(PB01)_b_R6,PFNp_b
940791115,PFNp(PB01)_b_R6,PFNp_b
940791092,PFNp(PB01)_b_R6,PFNp_b
941132270,PFNa(PB03)_R6,PFNa
5813081175,KCg-d,KCg
633200861,PFNp(PB01)_a_R4,PFNp_a
5812983538,FB04e(AVM08)_R,FB4E
956060536,LC10,LC10
847712342,PFNp(PB01)_b_R6,PFNp_b
1410450949,PFNm(PB02)_a_R6,PFNm_a
662845370,PFNm(PB02)_b_R6,PFNm_b
847336755,PEN(PB06)_a_R6,PEN_a(PEN1)
1410118722,PFNp(PB01)_a_R6,PFNp_a
912147871,PFGs(PB10)_R6,PFGs
663190769,PEN(PB06)_a_R6,PEN_a(PEN1)
1441485464,PFNp(PB01)_a_R6,PFNp_a
1410122892,PFNp(PB01)_c_R6,PFNp_c
5813070464,PFNp(PB01)_b_R6,PFNp_b
1410450514,PFNp(PB01)_a_R6,PFNp_a
1410122382,PFNm(PB02)_a_R6,PFNm_a
911802614,PFR_a(PB11a)_R6,PFR_a
941469301,P1-9(PB19)_R,P1-9
5812986958,ON_small(PDM26)_R,ON
941814787,Delta7(PB15)_a_L,Delta7_a
956043578,LC10,LC10
572494993,PFNv(PB05)_R4,PFNv
941132434,EPG(PB08)_R6,EPG
1131822654,Delta0L,Delta0L
1257698024,Delta0M,Delta0M
1535298439,PFNp(PB01)_b_R4,PFNp_b
1441486002,PFNp(PB01)_a_R4,PFNp_a
1441499284,PFNp(PB01)_b_L6,PFNp_b
940787029,IbSpsP(PB17)_R6,IbSpsP
5812983764,PFR_a(PB11a)_R4,PFR_a
1380149563,PFNp(PB01)_c_L6,PFNp_c
1410450859,PFNp(PB01)_a_R6,PFNp_a
786989395,PFNd(PB04)_R6,PFNd
1629426306,PFNp(PB01)_a_R5,PFNp_a
943412282,AVL04b_a_pct(AVL04)_R,AVL04b_a_pct
1004808851,,
847712250,PFNp(PB01)_a_R6,PFNp_a
5813128416,PFNp(PB01)_b_L4,PFNp_b
1255638782,PFNa(PB03)_L6,PFNa
5813128537,PFNm(PB02)_b_L6,PFNm_b
788794171,EPG(PB08)_L6,EPG
1535652862,PFNm(PB02)_a_R4,PFNm_a
1072844208,PFR_a(PB11a)_L6,PFR_a
926813501,ADM10m_pct(ADM10)_R,ADM10m_pct
355651857,FQ4_b_C3_L_small,FQ4_b
973954598,PFR_a(PB11a)_L3(_C3_),PFR_a
1380149683,PFNp(PB01)_c_L6,PFNp_c
942254554,PFNa(PB03)_L4,PFNa
911220286,Delta0N,Delta0N
1072101856,Delta0D,Delta0D
694665957,PFNp(PB01)_a_L6,PFNp_a
1535298460,PFNp(PB01)_b_R4,PFNp_b
1443579770,PFNa(PB03)_R4,PFNa
1129849756,Delta6J_12,Delta6J
880526292,PFNp(PB01)_c_L4,PFNp_c
694666271,PFNp(PB01)_a_L6,PFNp_a
911823931,PFNp(PB01)_a_R4,PFNp_a
849844855,PFNa(PB03)_L6,PFNa
1410472719,PFNp(PB01)_c_L6,PFNp_c
974788614,PVL10s_b_pct(PVL10)_R,PVL10s_b_pct
1441499171,PFNp(PB01)_b_L6,PFNp_b
912894991,PFNv(PB05)_L3,PFNv
1095780246,(PLBDL10)_R,
816682053,PFNp(PB01)_a_R6,PFNp_a
1286315568,PFNa(PB03)_R6,PFNa
816682110,PFNp(PB01)_a_R6,PFNp_a
942959557,IbSpsP(PB17)_L6/7,IbSpsP
1566333075,PFNp(PB01)_b_R4,PFNp_b
972871918,PFNa(PB03)_R4,PFNa
5812991545,PFNp(PB01)_a_R4,PFNp_a
695270840,PFNd(PB04)_R4,PFNd
849832122,PFNp(PB01)_b_L4,PFNp_b
1099043553,PDM27j_pct(PDM27)_R,PDM27j_pct
943420940,AVL04b_a_pct(AVL04)_R,AVL04b_a_pct
879844133,PFNp(PB01)_a_L5,PFNp_a
1097623778,(PVM10)_L,
943420877,AVL04g_pct(AVL04)_R,AVL04g_pct
1005174975,PDL20q_pct(PDL20)_R,PDL20q_pct
1036753721,EQ5_L,EQ5
1035955516,PFNm(PB02)_b_R4,PFNm_b
943425979,PDL12x_pct(PDL12)_R,PDL12x_pct
1410450511,PFNm(PB02)_b_R4,PFNm_b
1605782659,PVM07c_pct(PVM07)_R,PVM07c_pct
1069266255,PVL14a_pct(PVL14)_R,PVL14a_pct
1345855299,PVL03v_pct(PVL03)_R,PVL03v_pct
1222769755,PVL03a_pct(PVL03)_R,PVL03a_pct
1570245517,PVL03y_pct(PVL03)_R,PVL03y_pct
5812983199,KCg-d,KCg
913835893,PDM09a_pct(PDM09)_R,PDM09a_pct
5813023260,(PVM10)_L,
5812980662,,
5813016743,(lVLPT8)_R,
1005174931,PDL28d_pct(PDL28)_R,PDL28d_pct
945057870,PVL10s_b_pct(PVL10)_R,PVL10s_b_pct
1222082871,(LWF6)_R,
977736804,(PVM09)_L,
706525097,ADM01j_c_pct(aSP1a)(ADM01)_R,ADM01j_c_pct
978249801,(PVM10)_L,
1099022750,PDM09d_pct(PDM09)_R,PDM09d_pct
5813033404,PVL10v_b_pct(PVL10)_R,PVL10v_b_pct
1348998826,PDL09u_pct(PDL09)_R,PDL09u_pct
946300031,Delta6K_14,Delta6K
1938174967,LC24,LC24
5813027997,Delta6G_08,Delta6G
5813057402,PDM28k_pct(PDM28)_R,PDM28k_pct
1130152325,PDM32b_pct(PDM32)_R,PDM32b_pct
1007606593,AVM11n_pct(AVM11)_R,AVM11n_pct
974843957,,
1036546847,(lVLPT8)_R,
5813060982,(AVM09)reverse,
1070379357,PVM03ob_pct(PVM03)_R,PVM03ob_pct
910105915,Delta0F,Delta0F
1159715613,PVL09p_pct(PVL09)_R,PVL09p_pct
945532473,PDM16d_pct(PDM16)_R,PDM16d_pct
974843875,aMe10(lVLPT9)_R,aMe10
945532230,(PVM09)_L,
5813013735,(PDM16)_L,
5813022738,(PDM21)_L,
5813016455,aMe10_L,aMe10
972965985,(PDM19)_L,
706183872,ADM01e_pct(ADM01)_R,ADM01e_pct
977335129,FQ7_b_C5_R,FQ7_b
2006222555,AVM12a_pct(AVM12)_R,AVM12a_pct
5812983943,aMe10_L,aMe10
519629116,ADM01j_b_pct(aSP1a)(ADM01)_R,ADM01j_b_pct
977628790,PDM21m_pct(PDM21)_R,PDM21m_pct
1037267714,(PVM10)_L,
1009759779,FB06n(PDM21)_R,FB6J
978177557,AVL07oy_pct(AVL07)_R,AVL07oy_pct
946567625,PDM16olb_pct(PDM16)_R,PDM16olb_pct
1132431845,ADM01j_b_pct(aSP1a)(ADM01)_R,ADM01j_b_pct
977002583,Delta0G_a,Delta0G_a
1039335355,PVL13i_pct(pIP18)(PVL13)_R,PVL13i_pct
5813091680,FB06n_L,FB6J
1225540409,ADM01j_a_pct(aSP1a)(ADM01)_R,ADM01j_a_pct
946641278,Delta6C_14,Delta6C
5813069449,PVL03z_pct(PVL03)_R,PVL03z_pct
1229093930,Delta6C_06,Delta6C
821729315,PDM10m_b_pct(PDM10)_R,PDM10m_b_pct
1189847645,(PDM16)_L,
737218741,ADM01j_d_pct(aSP1a)(ADM01)_R,ADM01j_d_pct
1565880563,PVL13c_a_pct(PVL13)_R,PVL13c_a_pct
946658448,FB06q(PDM21)_R,FB6L
947340226,Delta0D,Delta0D
1009130464,PDM16h_pct(PDM16)_R,PDM16h_pct
1099981052,PDL09n_pct(PDL09)_R,PDL09n_pct
949015717,Delta6F_a_03,Delta6F_a
1041839564,Delta0D,Delta0D
1973418935,AVL01od_pct(AVL01)_R,AVL01od_pct
1072106313,Delta0E,Delta0E
947212143,PVL10v_a_pct(PVL10)_R,PVL10v_a_pct
947685653,FQ7_d_C7_R,FQ7_d
915528488,PDL12p_pct(PDL12)_R,PDL12p_pct
1223956854,,
1718066873,AVM11n_pct(AVM11)_R,AVM11n_pct
947590512,ADL01a_pct(ADL01)_R,ADL01a_pct
948031088,Delta0E,Delta0E
1103076052,ADL12q_pct(ADL12)_R,ADL12q_pct
976562755,PVL13c_a_pct(PVL13)_R,PVL13c_a_pct
1128330889,PVL13c_a_pct(PVL13)_R,PVL13c_a_pct
977343309,FB05u_L,FB5S
2096909904,ADM06b_g_pct(ADM06)_R,ADM06b_g_pct
947574106,PVL08p_pct(PVL08)_R,PVL08p_pct
1069667685,AVL10c_pct(AVL10)_R,AVL10c_pct
5813053685,Delta6F_a_02,Delta6F_a
948026741,Delta0C,Delta0C
1006928515,PVL13b_b_pct(PVL13)_R,PVL13b_b_pct
5813071320,PDM21a_pct(PDM21)_R,PDM21a_pct
976903657,PVL13p_d_pct(PVL13)_R,PVL13p_d_pct
947923543,PDM11w_pct(PDM11)_R,PDM11w_pct
978716112,Delta0C,Delta0C
1310831596,Delta0A_b,Delta0A_b
1321485893,Delta0B,Delta0B
949710555,ExR1(ring)_R,ExR1
948834414,mlPN1_VL2a(AVM04)_R,VL2a vPN
1475318548,Delta0A_a(AB),Delta0A_a
5813057757,PVL03ob_pct(PVL03)_R,PVL03ob_pct
819138027,PFNp(PB01)_b_L4,PFNp_b
1441144493,PFNp(PB01)_c_R4,PFNp_c
949537961,AVL08oc_pct(AVL08)_R,AVL08oc_pct
675490171,ADM01b_b_pct(ADM01)_R,ADM01b_b_pct
1076159832,AVL03ot_pct(AVL03)_R,AVL03ot_pct
977201905,ADL12a_c_pct(ADL12)_R,ADL12a_c_pct
706524876,ADM01g_a_pct(ADM01)_R,ADM01g_a_pct
1718439069,ADM01b_c_pct(ADM01)_R,ADM01b_c_pct
5812987684,ExR7(ring)_L,ExR7
1168193427,AVL11h_a_pct(AVL11)_R,AVL11h_a_pct
949870573,ADL01g_pct(aSP6a)(ADL01)_R,ADL01g_pct
919177076,ADL21f_a_pct(ADL21)_R,ADL21f_a_pct
950881138,AVL11k_pct(AVL11)_R,AVL11k_pct
950885567,AVL11k_pct(AVL11)_R,AVL11k_pct
950888882,AVL03t_a_pct(AVL03)_R,AVL03t_a_pct
1075041096,ADL01e_pct(ADL01)_R,ADL01e_pct
5901214773,(ADM01)_L,
5813130366,FQ9_c_C8_R,FQ9_c
950919329,(PVM10)_L,
950544340,AVL11oa_pct(AVL11)_R,AVL11oa_pct
5813079584,ADL14i_b_pct(ADL14)_R,ADL14i_b_pct
737612033,(ADM01)_L,
1012298719,ADL12a_d_pct(ADL12)_R,ADL12a_d_pct
5813069462,ADL21i_pct(ADL21)_R,ADL21i_pct
5813070171,AVL08k_pct(aIP1b)(AVL08)_R,AVL08k_pct
951018323,AVL04a_a_pct(AVL04)_R,AVL04a_a_pct
980978890,AVM13g_pct(AVM13)_R,AVM13g_pct
1347470894,LC10,LC10
1230893838,AVL07g_pct(AVL07)_R,AVL07g_pct
984008765,PVL08h_pct(PVL08)_R,PVL08h_pct
976917230,PVM10d_pct(PVM10)_R,PVM10d_pct
5813038579,PVL06s_pct(PVL06)_R,PVL06s_pct
951934183,AVL26b_pct(AVL26)_R,AVL26b_pct
1141692008,PAM08_a(y4)(ADM02)_R,PAM08_a
983767602,FQ9_b_C2_L,FQ9_b
1107561814,PVL11n_pct(PVL11)_R,PVL11n_pct
940791248,FQ9_c_C4_R,FQ9_c
953285091,PVL06or_pct(PVL06)_R,PVL06or_pct
1128572709,PVL11s_pct(PVL11)_R,PVL11s_pct
921814579,FB02v_L,FB2K
5813088712,FB04d_L,FB4D
952327382,(pIP5d),
952724101,AVM07b_b_pct(AVM07)_R,AVM07b_b_pct
5813040205,MBON08(y3)_L,
